PODER;SECTOR;DEPARTAMENTO;PROVINCIA;DISTRITO;ENTIDAD;RUC
Gobiernos Regionales;Otros;PIURA;PIURA;PIURA;DIRECCION REGIONAL DE ENERGIA Y MINAS PIURA ;20315860033
Gobiernos Regionales;Otros;HUANUCO;HUANUCO;HUANUCO;DIRECCION REGIONAL DE ENERGIA, MINAS E HIDROCARBUROS - HUANUCO ;No identificado
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;DIRECCION REGIONAL DE LA PRODUCCION ;No identificado
Gobiernos Regionales;Otros;PIURA;PIURA;PIURA;DIRECCION REGIONAL DE LA PRODUCCION - PIURA ;20316039511
Gobiernos Regionales;Otros;APURIMAC;ABANCAY;ABANCAY;DIRECCION REGIONAL DE LA PRODUCCION DE APURIMAC ;20163779707
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;CALLARIA;DIRECCION REGIONAL DE LA PRODUCCION DE UCAYALI ;20393125064
Gobiernos Regionales;Otros;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;DIRECCION REGIONAL DE LA PRODUCCION SAN MARTIN ;20531423624
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;EL TAMBO;DIRECCION REGIONAL DE PRODUCCION DE JUNIN ;20145561842
Gobiernos Regionales;Otros;ICA;PISCO;PISCO;DIRECCION REGIONAL DE PRODUCCION ICA ;No identificado
Gobiernos Regionales;Otros;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;DIRECCION REGIONAL DE SALUD  - SAN MARTIN ;No identificado
Gobiernos Regionales;Otros;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;DIRECCION REGIONAL DE SALUD - AMAZONAS ;20176217694
Gobiernos Regionales;Otros;PIURA;PIURA;CASTILLA;DIRECCION REGIONAL DE SALUD - PIURA ;20171766509
Gobiernos Regionales;Otros;ANCASH;HUARAZ;HUARAZ;DIRECCION REGIONAL DE SALUD ANCASH ;20156003817
Gobiernos Regionales;Otros;CUSCO;CUSCO;CUSCO;DIRECCION REGIONAL DE SALUD CUSCO ;20181648091
Gobiernos Regionales;Otros;APURIMAC;ABANCAY;ABANCAY;DIRECCION REGIONAL DE SALUD DE APURIMAC ;20163779707
Gobiernos Regionales;Otros;AYACUCHO;HUAMANGA;AYACUCHO;DIRECCION REGIONAL DE SALUD DE AYACUCHO ;20181079968
Gobiernos Regionales;Otros;CAJAMARCA;CAJAMARCA;CAJAMARCA;DIRECCION REGIONAL DE SALUD DE CAJAMARCA ;20165645325
Gobiernos Regionales;Otros;ICA;ICA;ICA;DIRECCION REGIONAL DE SALUD DE ICA ;20171178585
Gobiernos Regionales;Otros;LAMBAYEQUE;CHICLAYO;CHICLAYO;DIRECCION REGIONAL DE SALUD DE LAMBAYEQUE ;No identificado
Gobiernos Regionales;Otros;TUMBES;TUMBES;TUMBES;DIRECCION REGIONAL DE SALUD DE TUMBES ;20171001065
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;CALLARIA;DIRECCION REGIONAL DE SALUD DE UCAYALI ;20198261476
Gobiernos Regionales;Otros;CALLAO;CALLAO;BELLAVISTA;DIRECCION REGIONAL DE SALUD DEL CALLAO ;20147907487
Gobiernos Regionales;Otros;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;DIRECCION REGIONAL DE SALUD HUANCAVELICA ;20407625235
Gobiernos Regionales;Otros;HUANUCO;HUANUCO;HUANUCO;DIRECCION REGIONAL DE SALUD HUANUCO ;20146045881
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;EL TAMBO;DIRECCION REGIONAL DE SALUD JUNIN ;20163686105
Gobiernos Regionales;Otros;LIMA;HUAURA;HUACHO;DIRECCION REGIONAL DE SALUD LIMA - PROVINCIA ;20162086716
Gobiernos Regionales;Otros;LORETO;MAYNAS;BELEN;DIRECCION REGIONAL DE SALUD LORETO ;20408454299
Gobiernos Regionales;Otros;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;DIRECCION REGIONAL DE SALUD MADRE DE DIOS ;20527143200
Gobiernos Regionales;Otros;PASCO;PASCO;YANACANCHA;DIRECCION REGIONAL DE SALUD PASCO ;20193980644
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;DIRECCION REGIONAL DE SALUD TACNA ;20195189146
Gobiernos Regionales;Otros;PASCO;PASCO;YANACANCHA;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO - PASCO ;No identificado
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;CALLARIA;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO - UCAYALI ;No identificado
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;EL TAMBO;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DE JUNIN ;20145561842
Gobiernos Regionales;Otros;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DE MADRE DE DIOS ;No identificado
Gobiernos Regionales;Otros;PIURA;PIURA;CASTILLA;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DE PIURA ;20315919968
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DE TACNA ;No identificado
Gobiernos Regionales;Otros;TUMBES;TUMBES;TUMBES;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DE TUMBES ;No identificado
Gobiernos Regionales;Otros;NULL;TRUJILLO;TRUJILLO;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO LA LIBERTAD ;No identificado
Gobiernos Regionales;Otros;SAN MARTIN;SAN MARTIN;TARAPOTO;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO SAN MARTIN ;20531552947
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO-CUSCO ;No identificado
Gobiernos Regionales;Otros;LORETO;MAYNAS;SAN JUAN BAUTISTA;DIRECCION REGIONAL DE TRANSPORTES Y  COMUNICACIONES DE LORETO ;20408632146
Gobiernos Regionales;Otros;CAJAMARCA;CAJAMARCA;CAJAMARCA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES ;20369027957
Gobiernos Regionales;Otros;PUNO;PUNO;PUNO;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES ;No identificado
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES ;20405186145
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;CHILCA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES  - JUNIN ;20401788990
Gobiernos Regionales;Otros;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES - AMAZONAS ;20392327747
Gobiernos Regionales;Otros;ANCASH;HUARAZ;HUARAZ;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES - ANCASH ;20286907467
Gobiernos Regionales;Otros;AYACUCHO;HUAMANGA;JESUS NAZARENO;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES - AYACUCHO ;20365228109
Gobiernos Regionales;Otros;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DE HUANCAVELICA ;20443618415
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DE TACNA ;20410689813
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES DEL CUSCO ;No identificado
Gobiernos Regionales;Otros;HUANUCO;HUANUCO;HUANUCO;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES HUANUCO ;20172373144
Gobiernos Regionales;Otros;PASCO;PASCO;YANACANCHA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES PASCO ;20365469301
Gobiernos Regionales;Otros;PIURA;PIURA;PIURA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES PIURA ;20316018786
Gobiernos Regionales;Otros;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES SAN MARTIN ;20178677684
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;DIRECCION REGIONAL DE VIVIENDA CONSTRUCCION Y SANEAMIENTO CUSCO ;20486090074
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;HUAYUCACHI;DIRECCION REGIONAL DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO DE JUNIN ;20486090074
Gobiernos Regionales;Otros;PIURA;PIURA;PIURA;DIRECCION REGIONAL DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO DE PIURA ;20484294918
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;CALLARIA;DIRECCION REGIONAL SECTORIAL AGRICULTURA DE UCAYALI ;20350916882
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;DIRECCION REGIONAL SECTORIAL DE AGRICULTURA TACNA ;20201529400
Gobiernos Regionales;Otros;TACNA;TACNA;CALANA;DIRECCION REGIONAL SECTORIAL DE EDUCACION - TACNA ;20325722941
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;DIRECCION REGIONAL SECTORIAL DE ENERGIA Y MINAS DE TACNA ;No identificado
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;NULL;DIRECCION REGIONAL SECTORIAL DE ENERGIA Y MINAS DE UCAYALI ;No identificado
Gobiernos Regionales;Otros;APURIMAC;ABANCAY;ABANCAY;DIRECCION REGIONAL SECTORIAL DE TRABAJO Y PROMOCION DEL EMPLEO DE APURIMAC ;No identificado
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;CALLARIA;DIRECCION REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES DE UCAYALI ;20182786935
Gobiernos Regionales;Otros;TUMBES;TUMBES;TUMBES;DIRECCION REGIONAL SECTORIAL DE TRANSPORTES Y COMUNICACIONES TUMBES ;No identificado
Gobiernos Regionales;Otros;TUMBES;TUMBES;TUMBES;DIRECCION REGIONAL SECTORIAL ENERGIA Y MINAS TUMBES ;No identificado
Gobiernos Regionales;Otros;PIURA;SULLANA;SULLANA;DIRECCION SUB REGIONAL DE EDUCACION DE SULLANA ;No identificado
Gobiernos Regionales;Otros;CAJAMARCA;CUTERVO;CUTERVO;DIRECCION SUB REGIONAL DE SALUD CUTERVO ;20368945715
Gobiernos Regionales;Otros;CAJAMARCA;JAEN;JAEN;DIRECCION SUB REGIONAL DE SALUD I JAEN ;20188742450
Gobiernos Regionales;Otros;PIURA;SULLANA;SULLANA;DIRECCION SUB REGIONAL DE SALUD LUCIANO CASTILLO COLONNA - SULLANA ;20315880069
Gobiernos Regionales;Otros;PIURA;MORROPON;CHULUCANAS;DIRECCION SUB REGIONAL DE SALUD MORROPON-HUANCABAMBA ;20484002992
Gobiernos Regionales;Otros;ICA;ICA;ICA;DIRECION REGIONAL DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO DE ICA ;20486090074
Gobiernos Regionales;Otros;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;DIRECION REGIONAL DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO DE MOYOBAMBA ;20486090074
Gobiernos Regionales;Otros;NULL;HUARAL;CHANCAY;DISA III LIMA NORTE HOSPITAL DE CHANCAY;20284684827
Gobiernos Regionales;Otros;NULL;SULLANA;SULLANA;DISA PIURA II - SULLANA ;No identificado
Gobiernos Regionales;Otros;ICA;ICA;ICA;EQUIPO DE INFORMATICA Y SISTEMAS ;No identificado
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;GERENCIA REGIONAL DE AGRICULTURA AREQUIPA ;20191793898
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;GERENCIA REGIONAL DE AGRICULTURA MOQUEGUA ;20285938997
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;YANAHUARA;GERENCIA REGIONAL DE EDUCACION AREQUIPA ;20190572081
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;GERENCIA REGIONAL DE EDUCACION MOQUEGUA ;20171880891
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;GERENCIA REGIONAL DE ENERGIA Y MINAS MOQUEGUA ;20171880891
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;GERENCIA REGIONAL DE SALUD - LA LIBERTAD ;20218911189
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;AREQUIPA;GERENCIA REGIONAL DE SALUD AREQUIPA ;20172661794
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;GERENCIA REGIONAL DE SALUD MOQUEGUA ;20171880891
Gobiernos Regionales;Otros;LAMBAYEQUE;CHICLAYO;CHICLAYO;GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO – LAMBAYEQUE ;No identificado
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;AREQUIPA;GERENCIA REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO DEL GOBIERNO REGIONAL DE AREQUIPA ;20171312141
Gobiernos Regionales;Otros;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;GERENCIA REGIONAL DE TRANSPORTE Y COMUNICACIONES DE LAMBAYEQUE ;20394805140
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;PAUCARPATA;GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES - AREQUIPA - ABOG. GROVER ANGEL DELGADO FLORES ;No identificado
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;GERENCIA REGIONAL DE TRANSPORTES Y COMUNICACIONES DE LA LIBERTAD ;20221170688
Gobiernos Regionales;Otros;HUANCAVELICA;ANGARAES;LIRCAY;GERENCIA SUB REGIONAL ANGARAES ;20486982803
Gobiernos Regionales;Otros;AMAZONAS;BAGUA;ARAMANGO;GERENCIA SUB REGIONAL BAGUA - GRAMAZONAS ;20392298895
Gobiernos Regionales;Otros;CAJAMARCA;CHOTA;CHOTA;GERENCIA SUB REGIONAL CHOTA ;20368999726
Gobiernos Regionales;Otros;CAJAMARCA;CUTERVO;CUTERVO;GERENCIA SUB REGIONAL CUTERVO ;20453383475
Gobiernos Regionales;Otros;LORETO;ALTO AMAZONAS;YURIMAGUAS;GERENCIA SUB REGIONAL DE ALTO AMAZONAS ;20408560137
Gobiernos Regionales;Otros;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;GERENCIA SUB REGIONAL DE CASTROVIRREYNA ;20486987864
Gobiernos Regionales;Otros;HUANCAVELICA;TAYACAJA;PAMPAS;GERENCIA SUB REGIONAL DE TAYACAJA ;20486991110
Gobiernos Regionales;Otros;CAJAMARCA;JAEN;JAEN;GERENCIA SUB REGIONAL JAEN ;20368807916
Gobiernos Regionales;Otros;PIURA;SULLANA;SULLANA;GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA ;20315880069
Gobiernos Regionales;Otros;PIURA;MORROPON;CHULUCANAS;GERENCIA SUB REGIONAL MORROPON HUANCABAMBA ;20484002992
Gobiernos Regionales;Otros;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;GERENCIA SUB REGIONAL UTCUBAMBA ;20487911667
Gobiernos Regionales;Otros;SAN MARTIN;SAN MARTIN;TARAPOTO;GERENCIA TERRITORIAL BAJO MAYO - TARAPOTO ;20488943996
Gobiernos Regionales;Otros;SAN MARTIN;MARISCAL CACERES;JUANJUI;GERENCIA TERRITORIAL HUALLAGA CENTRAL - JUANJUI ;20531322275
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;HUANCAYO;GOBIERNO REGIONAL  JUNIN ;20486021692
Gobiernos Regionales;Otros;TUMBES;TUMBES;TUMBES;GOBIERNO REGIONAL  TUMBES ;20484003883
Gobiernos Regionales;Otros;CAJAMARCA;CAJAMARCA;CAJAMARCA;GOBIERNO REGIONAL CAJAMARCA ;20453744168
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;GOBIERNO REGIONAL CUSCO ;20527147612
Gobiernos Regionales;Otros;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;GOBIERNO REGIONAL DE AMAZONAS ;20479569861
Gobiernos Regionales;Otros;ANCASH;HUARAZ;INDEPENDENCIA;GOBIERNO REGIONAL DE ANCASH ;20530689019
Gobiernos Regionales;Otros;APURIMAC;ABANCAY;ABANCAY;GOBIERNO REGIONAL DE APURIMAC ;20527141762
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;AREQUIPA;GOBIERNO REGIONAL DE AREQUIPA ;20498390570
Gobiernos Regionales;Otros;AYACUCHO;HUAMANGA;AYACUCHO;GOBIERNO REGIONAL DE AYACUCHO ;20452393493
Gobiernos Regionales;Otros;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;GOBIERNO REGIONAL DE HUANCAVELICA ;20486020882
Gobiernos Regionales;Otros;HUANUCO;HUANUCO;AMARILIS;GOBIERNO REGIONAL DE HUANUCO ;20489250731
Gobiernos Regionales;Otros;ICA;ICA;ICA;GOBIERNO REGIONAL DE ICA ;20452393817
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;GOBIERNO REGIONAL DE LA LIBERTAD ;20440374248
Gobiernos Regionales;Otros;LAMBAYEQUE;CHICLAYO;CHICLAYO;GOBIERNO REGIONAL DE LAMBAYEQUE ;20479569780
Gobiernos Regionales;Otros;LIMA;HUAURA;SANTA MARIA;GOBIERNO REGIONAL DE LIMA ;20530688390
Gobiernos Regionales;Otros;LORETO;MAYNAS;BELEN;GOBIERNO REGIONAL DE LORETO ;20493196902
Gobiernos Regionales;Otros;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;GOBIERNO REGIONAL DE MADRE DE DIOS ;20527143200
Gobiernos Regionales;Otros;PIURA;PIURA;PIURA;GOBIERNO REGIONAL DE PIURA ;20484004421
Gobiernos Regionales;Otros;PUNO;PUNO;PUNO;GOBIERNO REGIONAL DE PUNO ;20406325815
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;GOBIERNO REGIONAL DE TACNA ;20519752515
Gobiernos Regionales;Otros;UCAYALI;CORONEL PORTILLO;CALLARIA;GOBIERNO REGIONAL DE UCAYALI ;20393066386
Gobiernos Regionales;Otros;CALLAO;CALLAO;CALLAO;GOBIERNO REGIONAL DEL CALLAO ;20505703554
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;GOBIERNO REGIONAL LA LIBERTAD-GERENCIA REGIONAL DE AGRICULTURA ;20440374248
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;GOBIERNO REGIONAL MOQUEGUA ;20519752604
Gobiernos Regionales;Otros;PASCO;PASCO;YANACANCHA;GOBIERNO REGIONAL PASCO ;20489252270
Gobiernos Regionales;Otros;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;GOBIERNO REGIONAL SAN MARTIN ;20531375808
Gobiernos Regionales;Otros;CUSCO;CUSCO;SANTIAGO;HOSPITAL ANTONIO LORENA CUSCO ;20527287112
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;HOSPITAL BELEN DE TRUJILLO ;20228257479
Gobiernos Regionales;Otros;NULL;HUAYLAS;CARAZ;HOSPITAL DE APOYO CARAZ - RED CARAZ - HAC ;No identificado
Gobiernos Regionales;Otros;NULL;SIHUAS;SIHUAS;HOSPITAL DE APOYO DE SIHUAS - SECTOR SALUD - HAS ;No identificado
Gobiernos Regionales;Otros;AMAZONAS;BAGUA;NULL;HOSPITAL DE APOYO GUSTAVO LANATTA LUJAN BAGUA ;20479568627
Gobiernos Regionales;Otros;PIURA;PAITA;PAITA;HOSPITAL DE APOYO II-1  NUESTRA SEÑORA DE LAS MERCEDES DE PAITA ;20276247078
Gobiernos Regionales;Otros;PIURA;SULLANA;SULLANA;HOSPITAL DE APOYO II-2 SULLANA ;20356828055
Gobiernos Regionales;Otros;NULL;SULLANA;SULLANA;HOSPITAL DE APOYO III SULLANA ;20356828055
Gobiernos Regionales;Otros;NULL;CASMA;CASMA;HOSPITAL DE APOYO SAN IGNACIO DE CASMA - HASIC ;No identificado
Gobiernos Regionales;Otros;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;HOSPITAL DE APOYO SAN JOSE ;20380486351
Gobiernos Regionales;Otros;HUANUCO;LEONCIO PRADO;RUPA-RUPA;HOSPITAL DE TINGO MARIA ;20201353875
Gobiernos Regionales;Otros;LIMA;NULL;NULL;HOSPITAL HUACHO Y RED DE SALUD HUAURA OYON ;No identificado
Gobiernos Regionales;Otros;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;HOSPITAL II SANTA ROSA DE PUERTO MALDONADO ;20350526073
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;AREQUIPA;HOSPITAL III REGIONAL HONORIO DELGADO ;20167251294
Gobiernos Regionales;Otros;LORETO;MAYNAS;IQUITOS;HOSPITAL IQUITOS CESAR GARAYAR GARCIA ;20408453560
Gobiernos Regionales;Otros;ANCASH;SANTA;CHIMBOTE;HOSPITAL LA CALETA - HLC ;No identificado
Gobiernos Regionales;Otros;CUSCO;CUSCO;CUSCO;HOSPITAL REGIONAL CUSCO ;20527180318
Gobiernos Regionales;Otros;AYACUCHO;HUAMANGA;AYACUCHO;HOSPITAL REGIONAL DE AYACUCHO ;20172772278
Gobiernos Regionales;Otros;ICA;ICA;ICA;HOSPITAL REGIONAL DE ICA ;20162406052
Gobiernos Regionales;Otros;LORETO;MAYNAS;PUNCHANA;HOSPITAL REGIONAL DE LORETO F.S.A.I. ;20408453489
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;HUANCAYO;HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION ;No identificado
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;HUANCAYO;HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION ;No identificado
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;HOSPITAL REGIONAL DOCENTE DE TRUJILLO ;20223149635
Gobiernos Regionales;Otros;JUNIN;HUANCAYO;HUANCAYO;HOSPITAL REGIONAL DOCENTE MATERNO INFANTIL EL CARMEN ;No identificado
Gobiernos Regionales;Otros;APURIMAC;ABANCAY;ABANCAY;HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA ;20527004269
Gobiernos Regionales;Otros;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;HOSPITAL REGIONAL MOQUEGUA ;20532658986
Gobiernos Regionales;Otros;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;HOSPITAL REGIONAL VIRGEN DE FATIMA - CHACHAPOYAS ;20437350800
Gobiernos Regionales;Otros;LIMA;CAÐETE;SAN VICENTE DE CAÐETE;HOSPITAL REZOLA - CAÑETE ;20170983816
Gobiernos Regionales;Otros;NULL;CAÑETE;SAN VICENTE DE CAÑETE;HOSPITAL REZOLA CAÑETE ;20170983816
Gobiernos Regionales;Otros;ICA;ICA;ICA;HOSPITAL SANTA MARIA DEL SOCORRO ICA ;20181753120
Gobiernos Regionales;Otros;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;HOSPITAL SUB REGIONAL DE ANDAHUAYLAS ;20527012016
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;HUANCHACO;INSTITUCION EDUCATIVA PUBLICA MILITAR GRAN MARISCAL RAMON CASTILLA ;No identificado
Gobiernos Regionales;Otros;ICA;CHINCHA;CHINCHA ALTA;INSTITUTO DE EDUCACION SUPERIOR PEDAGOGICO PUBLICO SAN FRANCISCO DE ASIS DE CHINCHA ;No identificado
Gobiernos Regionales;Otros;LIMA;HUARAL;CHANCAY;INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO CHANCAY ;No identificado
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS ;20481755621
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;AREQUIPA;INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DEL SUR ;20454984847
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;TRUJILLO;INSTITUTO REGIONAL DE OFTALMOLOGIA JAVIER SERVAT UNIVASO ;20314801327
Gobiernos Regionales;Otros;SAN MARTIN;SAN MARTIN;TARAPOTO;OFICINA DE OPERACIONES SALUD BAJO MAYO ;20154547259
Gobiernos Regionales;Otros;LIMA;LIMA;LIMA;PROGRAMA DE GOBIERNO REGIONAL DE LIMA METROPOLITANA ;20518396332
Gobiernos Regionales;Otros;AYACUCHO;HUAMANGA;AYACUCHO;PROGRAMA REGIONAL DE IRRIGACION Y DESARROLLO RURAL INTEGRADO ;20494642078
Gobiernos Regionales;Otros;PUNO;PUNO;PUNO;PROGRAMA REGIONAL DE RIEGO Y DRENAJE ;20199860551
Gobiernos Regionales;Otros;CAJAMARCA;CAJAMARCA;CAJAMARCA;PROGRAMAS REGIONALES ;20491553791
Gobiernos Regionales;Otros;TACNA;TACNA;TACNA;PROYECTO ESPECIAL AFIANZAMIENTO Y AMPLIACION DE LOS RECURSOS HIDRICOS DE TACNA ;20170639520
Gobiernos Regionales;Otros;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;PROYECTO ESPECIAL ALTO MAYO ;20172237127
Gobiernos Regionales;Otros;LA LIBERTAD;TRUJILLO;LA ESPERANZA;PROYECTO ESPECIAL CHAVIMOCHIC ;20156058719
Gobiernos Regionales;Otros;ANCASH;SANTA;NUEVO CHIMBOTE;PROYECTO ESPECIAL CHINECAS ;20164359701
Gobiernos Regionales;Otros;PIURA;NULL;NULL;PROYECTO ESPECIAL CHIRA - PIURA ;20154477536
Gobiernos Regionales;Otros;PIURA;MORROPON;CHULUCANAS;PROYECTO ESPECIAL DE IRRIGACION E HIDROENERGETICO  DEL ALTO PIURA ;20525662404
Gobiernos Regionales;Otros;SAN MARTIN;SAN MARTIN;TARAPOTO;PROYECTO ESPECIAL HUALLAGA CENTRAL Y BAJO MAYO ;20148168955
Gobiernos Regionales;Otros;CAJAMARCA;CONTUMAZA;YONAN;PROYECTO ESPECIAL JEQUETEPEQUE ZAÑA ;No identificado
Gobiernos Regionales;Otros;MADRE DE DIOS;TAHUAMANU;IBERIA;PROYECTO ESPECIAL MADRE DE DIOS ;20170258305
Gobiernos Regionales;Otros;AREQUIPA;AREQUIPA;CAYMA;PROYECTO ESPECIAL MAJES SIGUAS - AUTORIDAD AUTONOMA DE MAJES ;20162554167
Gobiernos Regionales;Otros;LAMBAYEQUE;CHICLAYO;CHICLAYO;PROYECTO ESPECIAL OLMOS TINAJONES ;20148346055
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;PROYECTO ESPECIAL PER PLAN COPESCO ;20159311598
Gobiernos Regionales;Otros;CUSCO;CUSCO;WANCHAQ;PROYECTO ESPECIAL REGIONAL INSTITUTO DE MANEJO DE AGUA Y MEDIO AMBIENTE ;20159316981
